datetime,symbol,open,high,low,close,volume
2021-10-19 01:30:00,NASDAQ:META,333.82,334.66,333.71,334.66,44266.0
2021-10-19 02:30:00,NASDAQ:META,334.71,335.85,334.23,335.35,70763.0
2021-10-19 20:30:00,NASDAQ:META,339.81,340.89,337.3,339.4,221064.0
2021-10-19 21:30:00,NASDAQ:META,339.51,340.36,338.865,340.02,83283.0
2021-10-19 22:30:00,NASDAQ:META,340.05,341.4,339.33,340.96,93283.0
2021-10-19 23:30:00,NASDAQ:META,340.94,342.41,340.14,341.14,79934.0
2021-10-20 00:30:00,NASDAQ:META,341.15,341.48,340.15,340.17,32564.0
2021-10-20 01:30:00,NASDAQ:META,340.23,340.39,339.53,340.3,55678.0
2021-10-20 02:30:00,NASDAQ:META,340.24,340.24,339.0,340.05,72705.0
2021-10-20 20:30:00,NASDAQ:META,343.6,343.78,339.71,341.29,163591.0
2021-10-20 21:30:00,NASDAQ:META,341.25,341.95,340.28,341.2,63303.0
2021-10-20 22:30:00,NASDAQ:META,341.22,341.98,340.73,341.36,79371.0
2021-10-20 23:30:00,NASDAQ:META,341.57,342.19,339.53,340.3,82875.0
2021-10-21 00:30:00,NASDAQ:META,340.38,340.84,340.0,340.8,28836.0
2021-10-21 01:30:00,NASDAQ:META,340.75,341.03,340.51,340.73,28837.0
2021-10-21 02:30:00,NASDAQ:META,340.74,340.96,340.26,340.96,53638.0
2021-10-21 20:30:00,NASDAQ:META,340.19,341.27,337.85,341.25,141143.0
2021-10-21 21:30:00,NASDAQ:META,341.32,342.28,340.59,340.59,95437.0
2021-10-21 22:30:00,NASDAQ:META,340.6,342.16,340.28,341.46,63749.0
2021-10-21 23:30:00,NASDAQ:META,341.31,342.08,340.7,340.89,38908.0
2021-10-22 00:30:00,NASDAQ:META,341.1,341.35,340.24,340.95,23699.0
2021-10-22 01:30:00,NASDAQ:META,341.01,341.67,340.76,341.67,39145.0
2021-10-22 02:30:00,NASDAQ:META,341.66,342.09,341.24,342.02,72680.0
2021-10-22 20:30:00,NASDAQ:META,326.345,329.56,322.62,325.68,465211.0
2021-10-22 21:30:00,NASDAQ:META,325.68,325.68,322.27,322.89,162016.0
2021-10-22 22:30:00,NASDAQ:META,322.83,323.28,321.25,322.22,127319.0
2021-10-22 23:30:00,NASDAQ:META,322.22,323.81,322.09,323.04,79636.0
2021-10-23 00:30:00,NASDAQ:META,322.96,323.36,321.45,321.83,127312.0
2021-10-23 01:30:00,NASDAQ:META,321.79,322.85,321.14,322.37,152003.0
2021-10-23 02:30:00,NASDAQ:META,322.34,325.68,321.98,324.67,234663.0
2021-10-25 20:30:00,NASDAQ:META,320.14,326.39,319.85,323.88,226884.0
2021-10-25 21:30:00,NASDAQ:META,323.94,325.26,323.31,324.69,101017.0
2021-10-25 22:30:00,NASDAQ:META,324.75,325.65,323.41,325.14,90620.0
2021-10-25 23:30:00,NASDAQ:META,325.14,326.75,324.96,325.01,80703.0
2021-10-26 00:30:00,NASDAQ:META,325.0,325.88,324.21,325.68,71143.0
2021-10-26 01:30:00,NASDAQ:META,325.71,329.52,325.37,329.52,146272.0
2021-10-26 02:30:00,NASDAQ:META,329.34,329.42,327.0,328.98,124806.0
2021-10-26 20:30:00,NASDAQ:META,328.38,330.16,321.11,323.45,534439.0
2021-10-26 21:30:00,NASDAQ:META,323.45,323.78,320.12,321.73,237660.0
2021-10-26 22:30:00,NASDAQ:META,321.87,321.87,313.535,313.75,320819.0
2021-10-26 23:30:00,NASDAQ:META,313.75,314.38,309.62,312.72,328484.0
2021-10-27 00:30:00,NASDAQ:META,312.71,314.07,310.77,313.14,186407.0
2021-10-27 01:30:00,NASDAQ:META,313.1,315.45,312.1,313.95,164820.0
2021-10-27 02:30:00,NASDAQ:META,314.21,316.95,314.04,315.57,181229.0
2021-10-27 20:30:00,NASDAQ:META,314.22,319.2,312.2,315.36,264681.0
2021-10-27 21:30:00,NASDAQ:META,315.25,316.715,313.95,315.64,129716.0
2021-10-27 22:30:00,NASDAQ:META,315.57,315.82,314.16,315.36,76250.0
2021-10-27 23:30:00,NASDAQ:META,315.4,316.33,315.2,315.85,77461.0
2021-10-28 00:30:00,NASDAQ:META,315.83,316.27,315.41,315.41,58229.0
2021-10-28 01:30:00,NASDAQ:META,315.47,315.54,313.01,313.49,110694.0
2021-10-28 02:30:00,NASDAQ:META,313.45,315.07,312.06,312.29,152584.0
2021-10-28 20:30:00,NASDAQ:META,312.8,313.9,308.21,313.66,325336.0
2021-10-28 21:30:00,NASDAQ:META,313.7,315.62,312.9,315.08,158425.0
2021-10-28 22:30:00,NASDAQ:META,315.05,316.99,314.91,315.63,123805.0
2021-10-28 23:30:00,NASDAQ:META,315.59,316.21,313.0,314.82,105091.0
2021-10-29 00:30:00,NASDAQ:META,314.79,321.96,314.74,320.83,335434.0
2021-10-29 01:30:00,NASDAQ:META,320.9,325.44,320.86,323.32,352758.0
2021-10-29 02:30:00,NASDAQ:META,323.25,324.1,315.67,316.89,338600.0
2021-10-29 20:30:00,NASDAQ:META,320.29,325.7,319.6,323.87,287127.0
2021-10-29 21:30:00,NASDAQ:META,323.69,325.72,321.49,325.2,195619.0
2021-10-29 22:30:00,NASDAQ:META,325.25,325.865,322.7,324.39,170259.0
2021-10-29 23:30:00,NASDAQ:META,324.33,325.0,323.61,324.87,76535.0
2021-10-30 00:30:00,NASDAQ:META,324.86,325.0,323.73,324.025,104364.0
2021-10-30 01:30:00,NASDAQ:META,324.01,324.03,321.68,322.37,218730.0
2021-10-30 02:30:00,NASDAQ:META,322.48,323.69,322.25,323.51,139468.0
2021-11-01 20:30:00,NASDAQ:META,326.5,333.44,326.16,332.09,221477.0
2021-11-01 21:30:00,NASDAQ:META,332.08,332.67,329.83,331.13,99364.0
2021-11-01 22:30:00,NASDAQ:META,331.04,332.93,330.94,332.5,65601.0
2021-11-01 23:30:00,NASDAQ:META,332.38,332.38,330.49,330.54,44559.0
2021-11-02 00:30:00,NASDAQ:META,330.42,330.49,327.29,327.82,101265.0
2021-11-02 01:30:00,NASDAQ:META,327.8,330.26,327.8,329.55,71124.0
2021-11-02 02:30:00,NASDAQ:META,329.49,330.99,329.3,329.99,80805.0
2021-11-02 20:30:00,NASDAQ:META,331.47,331.47,327.38,330.25,147946.0
2021-11-02 21:30:00,NASDAQ:META,330.3,334.74,330.14,331.9,211658.0
2021-11-02 22:30:00,NASDAQ:META,331.82,331.83,325.26,326.72,123310.0
2021-11-02 23:30:00,NASDAQ:META,326.735,327.74,325.72,326.06,85860.0
2021-11-03 00:30:00,NASDAQ:META,326.02,326.17,323.91,325.43,68546.0
2021-11-03 01:30:00,NASDAQ:META,325.34,328.0,325.14,327.91,80091.0
2021-11-03 02:30:00,NASDAQ:META,327.93,328.33,327.33,328.16,64620.0
2021-11-03 20:30:00,NASDAQ:META,327.52,329.8,323.22,328.26,136113.0
2021-11-03 21:30:00,NASDAQ:META,328.32,328.7,326.73,327.44,56658.0
2021-11-03 22:30:00,NASDAQ:META,327.37,329.65,327.04,328.3,56039.0
2021-11-03 23:30:00,NASDAQ:META,328.245,329.18,327.99,328.85,49254.0
2021-11-04 00:30:00,NASDAQ:META,328.915,330.165,327.875,328.78,103009.0
2021-11-04 01:30:00,NASDAQ:META,328.74,330.79,327.74,330.75,110978.0
2021-11-04 02:30:00,NASDAQ:META,330.74,332.15,330.7,331.69,100217.0
2021-11-04 20:30:00,NASDAQ:META,334.01,337.25,333.2,335.54,220458.0
2021-11-04 21:30:00,NASDAQ:META,335.47,337.11,334.34,334.64,118251.0
2021-11-04 22:30:00,NASDAQ:META,334.65,335.16,332.69,334.545,96078.0
2021-11-04 23:30:00,NASDAQ:META,334.47,334.555,333.07,334.05,57876.0
2021-11-05 00:30:00,NASDAQ:META,334.1,335.8,333.9,335.61,77465.0
2021-11-05 01:30:00,NASDAQ:META,335.72,336.32,334.43,336.06,81051.0
2021-11-05 02:30:00,NASDAQ:META,336.3,336.53,334.98,336.0,98431.0
2021-11-05 20:30:00,NASDAQ:META,340.46,342.8,339.695,340.36,237574.0
2021-11-05 21:30:00,NASDAQ:META,340.37,343.81,340.36,342.2,153588.0
2021-11-05 22:30:00,NASDAQ:META,342.28,346.7,342.27,346.16,179850.0
2021-11-05 23:30:00,NASDAQ:META,346.06,346.71,341.99,342.04,200431.0
2021-11-06 00:30:00,NASDAQ:META,341.98,343.37,341.9,342.41,109770.0
2021-11-06 01:30:00,NASDAQ:META,342.37,342.37,340.72,340.87,98301.0
2021-11-06 02:30:00,NASDAQ:META,340.88,341.84,340.5,341.3,154990.0
2021-11-08 21:30:00,NASDAQ:META,344.7,344.77,340.27,340.91,179244.0
2021-11-08 22:30:00,NASDAQ:META,340.84,342.0,339.91,341.78,70982.0
2021-11-08 23:30:00,NASDAQ:META,341.69,341.69,339.97,340.93,52074.0
2021-11-09 00:30:00,NASDAQ:META,340.85,342.68,340.77,342.29,30075.0
2021-11-09 01:30:00,NASDAQ:META,342.12,342.27,341.03,341.34,24108.0
2021-11-09 02:30:00,NASDAQ:META,341.32,341.57,339.88,340.36,67493.0
2021-11-09 03:30:00,NASDAQ:META,340.38,340.38,338.35,338.58,79674.0
2021-11-09 21:30:00,NASDAQ:META,339.83,341.25,334.61,335.5,235252.0
2021-11-09 22:30:00,NASDAQ:META,335.45,336.83,334.47,334.74,79161.0
2021-11-09 23:30:00,NASDAQ:META,334.84,336.53,334.79,336.06,48883.0
2021-11-10 00:30:00,NASDAQ:META,336.05,336.87,335.68,335.91,53488.0
2021-11-10 01:30:00,NASDAQ:META,335.97,336.24,334.76,335.88,44967.0
2021-11-10 02:30:00,NASDAQ:META,335.85,336.57,335.365,336.29,48287.0
2021-11-10 03:30:00,NASDAQ:META,336.38,336.5,334.91,335.17,66140.0
2021-11-10 21:30:00,NASDAQ:META,332.46,333.09,327.79,331.94,179002.0
2021-11-10 22:30:00,NASDAQ:META,331.76,332.14,330.8,330.86,43599.0
2021-11-10 23:30:00,NASDAQ:META,330.87,331.5,330.03,331.2,33733.0
2021-11-11 00:30:00,NASDAQ:META,331.16,331.23,328.71,329.41,37450.0
2021-11-11 01:30:00,NASDAQ:META,329.32,329.51,326.22,326.25,109252.0
2021-11-11 02:30:00,NASDAQ:META,326.165,328.35,325.51,328.35,89756.0
2021-11-11 03:30:00,NASDAQ:META,328.39,328.63,327.2,327.74,66308.0
2021-11-11 21:30:00,NASDAQ:META,329.94,332.45,329.25,329.92,134022.0
2021-11-11 22:30:00,NASDAQ:META,330.14,331.25,329.49,330.71,72932.0
2021-11-11 23:30:00,NASDAQ:META,330.71,331.23,329.27,329.45,31788.0
2021-11-12 00:30:00,NASDAQ:META,329.61,330.33,328.71,329.09,26507.0
2021-11-12 01:30:00,NASDAQ:META,329.11,329.54,328.61,328.61,34721.0
2021-11-12 02:30:00,NASDAQ:META,328.57,329.2,327.88,328.1,40858.0
2021-11-12 03:30:00,NASDAQ:META,328.14,328.44,327.0,327.73,50892.0
2021-11-12 21:30:00,NASDAQ:META,330.18,335.69,329.98,335.54,222962.0
2021-11-12 22:30:00,NASDAQ:META,335.57,340.66,335.01,340.66,229209.0
2021-11-12 23:30:00,NASDAQ:META,340.73,341.8,339.8,340.25,201477.0
2021-11-13 00:30:00,NASDAQ:META,340.17,340.48,338.03,338.94,108615.0
2021-11-13 01:30:00,NASDAQ:META,338.99,339.73,338.7,339.14,59812.0
2021-11-13 02:30:00,NASDAQ:META,339.18,340.15,338.22,339.9,70821.0
2021-11-13 03:30:00,NASDAQ:META,339.93,341.02,339.6,340.99,99059.0
2021-11-15 21:30:00,NASDAQ:META,344.45,353.6,343.2,350.0,412054.0
2021-11-15 22:30:00,NASDAQ:META,349.99,350.98,348.57,349.44,97375.0
2021-11-15 23:30:00,NASDAQ:META,349.72,350.19,346.92,347.9,84405.0
2021-11-16 00:30:00,NASDAQ:META,348.2,349.75,348.2,349.46,52095.0
2021-11-16 01:30:00,NASDAQ:META,349.51,350.15,347.67,348.14,55147.0
2021-11-16 02:30:00,NASDAQ:META,348.22,348.75,347.33,348.75,51885.0
2021-11-16 03:30:00,NASDAQ:META,348.8,348.99,347.13,347.72,97763.0
2021-11-16 21:30:00,NASDAQ:META,343.65,346.57,340.96,341.14,148692.0
2021-11-16 22:30:00,NASDAQ:META,341.29,344.25,341.27,343.67,91530.0
2021-11-16 23:30:00,NASDAQ:META,343.8,343.83,341.48,343.24,51417.0
2021-11-17 00:30:00,NASDAQ:META,343.04,344.2,343.01,343.45,30304.0
2021-11-17 01:30:00,NASDAQ:META,343.55,344.94,342.6,344.54,45994.0
2021-11-17 02:30:00,NASDAQ:META,344.42,345.1,343.59,344.53,48183.0
2021-11-17 03:30:00,NASDAQ:META,344.37,345.42,342.66,342.85,102065.0
2021-11-17 21:30:00,NASDAQ:META,344.01,347.2,340.7,340.99,152223.0
2021-11-17 22:30:00,NASDAQ:META,341.32,342.51,340.2,342.35,73669.0
2021-11-17 23:30:00,NASDAQ:META,342.38,343.74,341.44,341.5,67294.0
2021-11-18 00:30:00,NASDAQ:META,341.74,342.42,341.19,341.77,31383.0
2021-11-18 01:30:00,NASDAQ:META,341.8,342.28,341.74,341.99,26279.0
2021-11-18 02:30:00,NASDAQ:META,341.88,342.01,341.45,341.62,44670.0
2021-11-18 03:30:00,NASDAQ:META,341.7,341.79,340.12,340.86,60833.0
2021-11-18 21:30:00,NASDAQ:META,339.31,339.39,336.11,336.83,170496.0
2021-11-18 22:30:00,NASDAQ:META,336.91,339.47,336.81,338.92,70394.0
2021-11-18 23:30:00,NASDAQ:META,339.01,342.45,338.87,341.72,108976.0
2021-11-19 00:30:00,NASDAQ:META,341.74,341.76,338.0,338.99,84930.0
2021-11-19 01:30:00,NASDAQ:META,338.89,339.47,336.25,337.54,67007.0
2021-11-19 02:30:00,NASDAQ:META,337.555,338.96,337.33,338.91,40482.0
2021-11-19 03:30:00,NASDAQ:META,338.94,339.26,338.02,338.86,83727.0
2021-11-19 21:30:00,NASDAQ:META,342.65,346.5,340.0,346.1,270537.0
2021-11-19 22:30:00,NASDAQ:META,345.86,351.75,345.4,351.33,259889.0
2021-11-19 23:30:00,NASDAQ:META,351.48,352.04,350.56,350.61,144293.0
2021-11-20 00:30:00,NASDAQ:META,350.56,350.84,347.25,347.25,99700.0
2021-11-20 01:30:00,NASDAQ:META,347.21,347.4,345.225,346.61,102962.0
2021-11-20 02:30:00,NASDAQ:META,346.58,347.02,344.63,345.34,82074.0
2021-11-20 03:30:00,NASDAQ:META,345.34,346.03,344.88,345.26,87375.0
2021-11-22 21:30:00,NASDAQ:META,349.25,353.81,348.29,351.65,345966.0
2021-11-22 22:30:00,NASDAQ:META,351.76,353.0,344.04,344.88,145877.0
2021-11-22 23:30:00,NASDAQ:META,344.55,344.89,340.56,342.92,98210.0
2021-11-23 00:30:00,NASDAQ:META,343.05,345.39,342.86,345.1,109952.0
2021-11-23 01:30:00,NASDAQ:META,345.07,346.1,344.28,344.77,80793.0
2021-11-23 02:30:00,NASDAQ:META,344.7,346.63,344.43,345.17,75919.0
2021-11-23 03:30:00,NASDAQ:META,345.14,345.55,341.0,341.17,106982.0
2021-11-23 21:30:00,NASDAQ:META,338.68,341.355,336.49,336.49,148129.0
2021-11-23 22:30:00,NASDAQ:META,336.36,337.37,333.54,336.62,116187.0
2021-11-23 23:30:00,NASDAQ:META,336.6,337.56,335.05,337.41,59261.0
2021-11-24 00:30:00,NASDAQ:META,337.22,337.75,335.32,335.64,45361.0
2021-11-24 01:30:00,NASDAQ:META,335.46,336.71,334.27,336.51,44486.0
2021-11-24 02:30:00,NASDAQ:META,336.56,338.45,336.56,337.61,74380.0
2021-11-24 03:30:00,NASDAQ:META,337.65,337.9,336.14,337.31,80430.0
2021-11-24 21:30:00,NASDAQ:META,336.21,339.32,332.93,338.46,91077.0
2021-11-24 22:30:00,NASDAQ:META,338.91,340.54,337.19,340.12,83952.0
2021-11-24 23:30:00,NASDAQ:META,340.19,340.94,339.27,339.6,53269.0
2021-11-25 00:30:00,NASDAQ:META,339.75,341.28,339.39,340.98,57091.0
2021-11-25 01:30:00,NASDAQ:META,341.19,341.32,339.01,339.01,70552.0
2021-11-25 02:30:00,NASDAQ:META,339.26,341.62,339.26,341.44,57441.0
2021-11-25 03:30:00,NASDAQ:META,341.36,341.72,340.75,341.23,69160.0
2021-11-26 21:30:00,NASDAQ:META,335.74,337.665,333.545,335.055,205199.0
2021-11-26 22:30:00,NASDAQ:META,335.09,335.25,331.92,333.78,108410.0
2021-11-26 23:30:00,NASDAQ:META,333.77,335.34,333.51,334.96,95697.0
2021-11-27 00:30:00,NASDAQ:META,335.02,335.29,332.49,333.4,143739.0
2021-11-29 21:30:00,NASDAQ:META,336.79,339.22,335.52,337.23,157844.0
2021-11-29 22:30:00,NASDAQ:META,337.105,337.74,335.41,336.64,75455.0
2021-11-29 23:30:00,NASDAQ:META,336.53,338.62,336.53,338.31,63601.0
2021-11-30 00:30:00,NASDAQ:META,338.29,339.33,337.78,339.28,52908.0
2021-11-30 01:30:00,NASDAQ:META,339.3,340.56,338.91,339.06,52579.0
2021-11-30 02:30:00,NASDAQ:META,338.93,340.5,338.64,339.82,58540.0
2021-11-30 03:30:00,NASDAQ:META,339.58,340.62,337.67,338.08,109998.0
2021-11-30 21:30:00,NASDAQ:META,334.82,335.71,332.5,334.73,125278.0
2021-11-30 22:30:00,NASDAQ:META,335.01,335.62,328.0,329.22,113980.0
2021-11-30 23:30:00,NASDAQ:META,329.45,329.49,326.25,327.64,74579.0
2021-12-01 00:30:00,NASDAQ:META,327.45,328.06,325.83,326.47,46719.0
2021-12-01 01:30:00,NASDAQ:META,326.54,328.13,326.54,326.92,56252.0
2021-12-01 02:30:00,NASDAQ:META,326.87,327.32,326.04,326.4,89564.0
2021-12-01 03:30:00,NASDAQ:META,326.39,327.04,323.5,324.46,224098.0
2021-12-01 21:30:00,NASDAQ:META,330.43,330.43,325.13,326.53,195446.0
2021-12-01 22:30:00,NASDAQ:META,326.37,326.95,324.9,324.9,130200.0
2021-12-01 23:30:00,NASDAQ:META,324.89,325.01,319.27,319.78,130888.0
2021-12-02 00:30:00,NASDAQ:META,319.8,320.02,316.48,318.11,151064.0
2021-12-02 01:30:00,NASDAQ:META,318.03,318.35,315.07,316.9,82967.0
2021-12-02 02:30:00,NASDAQ:META,316.86,317.93,311.66,312.35,95337.0
2021-12-02 03:30:00,NASDAQ:META,312.18,314.02,310.49,310.5,96550.0
2021-12-02 21:30:00,NASDAQ:META,311.53,314.45,308.86,310.22,191917.0
2021-12-02 22:30:00,NASDAQ:META,310.63,310.71,307.23,310.18,126816.0
2021-12-02 23:30:00,NASDAQ:META,309.91,312.06,307.96,311.17,86683.0
2021-12-03 00:30:00,NASDAQ:META,311.19,311.19,308.2,308.34,81462.0
2021-12-03 01:30:00,NASDAQ:META,308.36,310.37,307.73,310.04,78748.0
2021-12-03 02:30:00,NASDAQ:META,309.82,310.85,309.08,309.78,64912.0
2021-12-03 03:30:00,NASDAQ:META,309.98,311.2,309.45,310.53,109572.0
2021-12-03 21:30:00,NASDAQ:META,313.73,313.73,303.43,307.35,161733.0
2021-12-03 22:30:00,NASDAQ:META,307.37,307.45,304.38,305.37,102748.0
2021-12-03 23:30:00,NASDAQ:META,305.47,305.54,299.54,303.0,152502.0
2021-12-04 00:30:00,NASDAQ:META,302.96,305.92,302.28,305.75,66956.0
2021-12-04 01:30:00,NASDAQ:META,305.5,306.0,303.385,305.45,89149.0
2021-12-04 02:30:00,NASDAQ:META,305.32,305.32,302.75,304.0,106852.0
2021-12-04 03:30:00,NASDAQ:META,304.07,307.33,303.99,307.04,108076.0
2021-12-06 21:30:00,NASDAQ:META,308.05,316.42,306.37,315.66,201212.0
2021-12-06 22:30:00,NASDAQ:META,315.91,316.1,313.01,314.82,84756.0
2021-12-06 23:30:00,NASDAQ:META,314.84,315.65,313.56,315.44,51996.0
2021-12-07 00:30:00,NASDAQ:META,315.44,317.48,314.98,317.07,54320.0
2021-12-07 01:30:00,NASDAQ:META,317.08,317.73,316.37,317.08,49335.0
2021-12-07 02:30:00,NASDAQ:META,317.22,320.08,316.06,318.72,77704.0
2021-12-07 03:30:00,NASDAQ:META,318.63,318.72,317.53,317.88,96087.0
2021-12-07 21:30:00,NASDAQ:META,321.6,325.17,321.0,323.73,152530.0
2021-12-07 22:30:00,NASDAQ:META,323.79,326.54,323.63,324.93,87987.0
2021-12-07 23:30:00,NASDAQ:META,324.96,325.87,323.4,324.5,68204.0
2021-12-08 00:30:00,NASDAQ:META,324.6,324.6,323.55,323.92,46055.0
2021-12-08 01:30:00,NASDAQ:META,323.92,325.21,323.59,324.62,44389.0
2021-12-08 02:30:00,NASDAQ:META,324.66,324.69,322.13,322.26,65476.0
2021-12-08 03:30:00,NASDAQ:META,322.25,322.97,321.31,322.79,78844.0
2021-12-08 21:30:00,NASDAQ:META,324.78,331.22,323.18,331.14,180445.0
2021-12-08 22:30:00,NASDAQ:META,331.28,332.41,330.16,332.39,97098.0
2021-12-08 23:30:00,NASDAQ:META,332.35,332.74,331.0,331.675,63821.0
2021-12-09 00:30:00,NASDAQ:META,331.55,331.95,330.25,330.64,51290.0
2021-12-09 01:30:00,NASDAQ:META,330.76,331.78,329.88,331.05,38013.0
2021-12-09 02:30:00,NASDAQ:META,331.04,332.05,330.99,331.87,57317.0
2021-12-09 03:30:00,NASDAQ:META,331.9,331.95,330.21,330.43,101762.0
2021-12-09 21:30:00,NASDAQ:META,329.34,336.02,328.22,332.43,206956.0
2021-12-09 22:30:00,NASDAQ:META,332.53,334.78,330.33,334.75,99292.0
2021-12-09 23:30:00,NASDAQ:META,334.8,335.66,332.43,333.21,82955.0
2021-12-10 00:30:00,NASDAQ:META,333.22,333.83,332.32,332.58,38878.0
2021-12-10 01:30:00,NASDAQ:META,332.66,333.23,331.12,332.16,63569.0
2021-12-10 02:30:00,NASDAQ:META,332.02,332.27,329.17,329.82,63811.0
2021-12-10 03:30:00,NASDAQ:META,329.82,331.4,329.65,330.07,98494.0
2021-12-10 21:30:00,NASDAQ:META,332.6,334.96,330.68,331.18,157740.0
2021-12-10 22:30:00,NASDAQ:META,331.11,331.11,326.37,328.71,103869.0
2021-12-10 23:30:00,NASDAQ:META,328.81,330.37,327.8,328.65,67781.0
2021-12-11 00:30:00,NASDAQ:META,328.695,329.65,327.56,329.22,40987.0
2021-12-11 01:30:00,NASDAQ:META,329.39,329.39,327.22,327.5,49110.0
2021-12-11 02:30:00,NASDAQ:META,327.49,328.59,326.56,328.47,66718.0
2021-12-11 03:30:00,NASDAQ:META,328.56,330.07,328.52,329.69,63481.0
2021-12-13 21:30:00,NASDAQ:META,330.765,341.06,329.6,336.88,336351.0
2021-12-13 22:30:00,NASDAQ:META,336.84,338.77,335.68,336.33,139393.0
2021-12-13 23:30:00,NASDAQ:META,336.45,337.07,333.28,334.66,93405.0
2021-12-14 00:30:00,NASDAQ:META,334.65,334.76,332.77,333.68,47425.0
2021-12-14 01:30:00,NASDAQ:META,333.71,336.12,332.88,335.865,53873.0
2021-12-14 02:30:00,NASDAQ:META,335.94,337.89,335.47,335.61,87064.0
2021-12-14 03:30:00,NASDAQ:META,335.73,336.95,334.25,334.7,132238.0
2021-12-14 21:30:00,NASDAQ:META,328.02,335.08,328.02,330.89,174491.0
2021-12-14 22:30:00,NASDAQ:META,330.73,331.73,327.68,328.89,92789.0
2021-12-14 23:30:00,NASDAQ:META,328.66,331.59,328.2,331.28,76629.0
2021-12-15 00:30:00,NASDAQ:META,331.25,333.83,331.25,332.62,71551.0
2021-12-15 01:30:00,NASDAQ:META,332.69,335.25,331.63,334.855,83342.0
2021-12-15 02:30:00,NASDAQ:META,334.725,335.64,333.67,335.04,94461.0
2021-12-15 03:30:00,NASDAQ:META,334.91,335.39,333.15,333.72,83638.0
2021-12-15 21:30:00,NASDAQ:META,332.7,332.7,325.8,326.87,197619.0
2021-12-15 22:30:00,NASDAQ:META,326.92,328.47,326.41,326.52,89126.0
2021-12-15 23:30:00,NASDAQ:META,326.53,328.2,325.76,326.99,72241.0
2021-12-16 00:30:00,NASDAQ:META,327.18,331.43,327.17,330.61,79196.0
2021-12-16 01:30:00,NASDAQ:META,330.68,337.27,330.35,333.66,154669.0
2021-12-16 02:30:00,NASDAQ:META,333.55,340.345,332.2,340.09,164561.0
2021-12-16 03:30:00,NASDAQ:META,340.24,342.09,339.54,341.43,172885.0
2021-12-16 21:30:00,NASDAQ:META,338.96,343.56,336.64,343.56,232042.0
2021-12-16 22:30:00,NASDAQ:META,343.43,344.39,339.68,341.95,161932.0
2021-12-16 23:30:00,NASDAQ:META,342.05,342.23,335.54,337.1,135390.0
2021-12-17 00:30:00,NASDAQ:META,337.06,337.53,335.81,336.77,57578.0
2021-12-17 01:30:00,NASDAQ:META,336.87,337.87,334.8,335.4,76463.0
2021-12-17 02:30:00,NASDAQ:META,335.42,337.23,333.84,336.7,128634.0
2021-12-17 03:30:00,NASDAQ:META,336.77,337.15,334.57,334.92,144552.0
2021-12-17 21:30:00,NASDAQ:META,332.57,335.46,330.85,334.25,176540.0
2021-12-17 22:30:00,NASDAQ:META,334.14,337.07,333.28,335.99,117643.0
2021-12-17 23:30:00,NASDAQ:META,335.95,336.08,332.72,334.56,85532.0
2021-12-18 00:30:00,NASDAQ:META,334.75,336.0,334.12,335.83,82372.0
2021-12-18 01:30:00,NASDAQ:META,335.93,336.07,333.74,333.94,77427.0
2021-12-18 02:30:00,NASDAQ:META,334.1,335.0,332.44,333.43,115593.0
2021-12-18 03:30:00,NASDAQ:META,333.37,336.87,332.11,334.05,284785.0
2021-12-20 21:30:00,NASDAQ:META,329.02,329.24,323.3,324.27,163937.0
2021-12-20 22:30:00,NASDAQ:META,324.16,325.83,323.53,323.68,58635.0
2021-12-20 23:30:00,NASDAQ:META,323.59,325.25,323.45,324.78,54010.0
2021-12-21 00:30:00,NASDAQ:META,324.91,324.93,322.62,323.17,46587.0
2021-12-21 01:30:00,NASDAQ:META,323.08,323.78,322.64,323.41,53588.0
2021-12-21 02:30:00,NASDAQ:META,323.51,326.06,323.13,325.59,59531.0
2021-12-21 03:30:00,NASDAQ:META,325.59,325.88,324.57,325.43,75277.0
2021-12-21 21:30:00,NASDAQ:META,326.5,328.21,323.75,323.91,97781.0
2021-12-21 22:30:00,NASDAQ:META,324.04,329.3,323.83,329.25,65073.0
2021-12-21 23:30:00,NASDAQ:META,329.17,332.41,328.65,332.38,65799.0
2021-12-22 00:30:00,NASDAQ:META,332.47,333.73,331.94,333.73,24568.0
2021-12-22 01:30:00,NASDAQ:META,333.84,335.58,333.11,334.94,54661.0
2021-12-22 02:30:00,NASDAQ:META,335.02,336.0,333.52,333.55,70312.0
2021-12-22 03:30:00,NASDAQ:META,333.63,334.49,332.8,334.43,50131.0
2021-12-22 21:30:00,NASDAQ:META,333.56,334.48,330.92,332.63,164455.0
2021-12-22 22:30:00,NASDAQ:META,332.33,333.76,332.11,332.87,86160.0
2021-12-22 23:30:00,NASDAQ:META,332.9,333.28,330.74,331.45,76487.0
2021-12-23 00:30:00,NASDAQ:META,331.38,331.91,329.47,329.59,94368.0
2021-12-23 01:30:00,NASDAQ:META,329.69,329.76,328.29,329.0,64920.0
2021-12-23 02:30:00,NASDAQ:META,329.37,331.4,329.15,331.03,77403.0
2021-12-23 03:30:00,NASDAQ:META,331.06,331.2,329.67,330.64,106615.0
2021-12-23 21:30:00,NASDAQ:META,330.16,333.52,328.38,330.79,229211.0
2021-12-23 22:30:00,NASDAQ:META,330.86,336.06,330.85,334.6,146607.0
2021-12-23 23:30:00,NASDAQ:META,334.64,335.78,333.73,334.71,94492.0
2021-12-24 00:30:00,NASDAQ:META,334.78,336.66,334.5,336.1,59982.0
